customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,Churn_Yes,synthetic_anomaly
C2517,1,0,1,0,10,0,1,0.0,0.0,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,1
C2518,1,0,1,1,38,1,0,88.37,3358.06,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,0
C2519,1,0,1,1,27,1,1,72.14,1947.78,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,0
C2520,0,1,1,0,9,1,0,80.18,721.62,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,0
C2521,0,0,0,0,68,1,1,21.95,1492.6,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,0
C2522,1,0,1,0,16,1,1,85.2,1363.2,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,0
C2523,1,0,1,1,6,1,1,116.91,701.46,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0
C2524,0,0,0,1,16,1,1,68.15,1090.4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,0
C2525,1,0,1,0,59,1,1,99.88,5892.92,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,0
C2526,1,0,0,0,43,1,1,73.99,3181.57,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0
C2527,1,0,1,0,59,1,1,89.81,5298.79,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,0
C2528,1,0,0,0,33,1,1,49.61,1637.13,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0
C2529,0,0,0,0,40,1,1,0.0,0.0,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,1
C2530,1,0,1,0,27,1,1,39.94,1078.38,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
C2531,1,0,0,0,14,1,1,34.23,479.22,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,0
C2532,0,1,1,0,40,1,0,22.64,905.6,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
C2533,1,0,0,0,19,1,0,73.2,1390.8,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0
C2534,0,1,1,0,69,1,0,81.13,5597.97,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0
C2535,1,1,0,1,27,1,0,84.25,2274.75,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,0
C2536,1,0,0,0,22,1,1,35.57,782.54,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,0
C2537,1,1,0,1,70,1,1,84.45,5911.5,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0
C2538,0,0,1,1,37,1,0,34.84,1289.08,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0
C2539,0,0,0,1,12,1,0,95.01,1140.12,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,0
C2540,1,0,0,0,34,1,1,46.07,1566.38,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,0
C2541,1,0,0,1,18,1,1,61.05,1098.9,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0
C2542,1,0,0,1,51,1,0,55.46,2828.46,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,0
C2543,0,0,1,1,41,1,1,55.51,2275.91,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0
C2544,1,0,0,1,52,1,0,91.54,4760.08,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,0
C2545,0,0,0,1,67,1,1,119.77,8024.59,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0
C2546,0,0,1,1,52,1,1,71.79,3733.08,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,0
C2547,0,0,0,0,24,1,1,58.91,1413.84,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,0
C2548,1,0,0,1,14,1,0,47.96,671.44,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,0
C2549,1,0,1,0,190,1,1,0.0,0.0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1
C2550,1,0,1,0,32,1,1,64.02,2048.64,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0
C2551,0,0,1,0,22,1,1,96.83,2130.26,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
C2552,0,0,1,0,58,1,0,79.88,4633.04,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0
C2553,0,0,0,0,65,1,1,60.02,3901.3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
C2554,1,1,0,0,27,1,0,115.21,3110.67,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,0
C2555,1,0,0,1,49,1,0,19.15,938.35,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0
C2556,0,0,0,0,70,1,0,88.33,6183.1,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
C2557,0,0,1,1,0,1,0,59.9,0.0,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,0
C2558,0,1,0,0,26,0,1,30.41,790.66,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,0
C2559,0,0,0,0,53,1,0,27.45,1454.85,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,0
C2560,1,0,1,0,35,1,1,84.23,2948.05,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0
C2561,1,0,1,0,57,1,1,33.07,1884.99,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,0
C2562,1,0,0,1,34,1,1,105.32,3580.88,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,0
C2563,0,0,0,1,4,1,1,49.71,198.84,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
C2564,0,0,0,0,31,1,1,53.07,1645.17,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,0
C2565,1,0,1,1,29,1,0,85.33,2474.57,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0
C2566,0,0,1,1,60,1,1,40.46,2427.6,False,True,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,0
C2567,0,0,1,1,50,1,0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,1
C2568,0,0,0,0,11,1,1,63.47,698.17,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,0
C2569,0,1,0,1,10,1,0,71.84,718.4,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,0
C2570,1,0,1,0,40,1,0,63.48,2539.2,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,0
C2571,1,0,1,1,71,1,0,64.72,4595.12,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0
C2572,0,0,0,1,44,0,1,85.91,3780.04,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,0
C2573,0,1,0,1,58,1,0,104.26,6047.08,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,0
C2574,1,0,0,1,61,0,1,55.28,3372.08,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0
C2575,1,1,0,0,43,1,1,98.59,4239.37,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0
C2576,0,0,0,0,43,1,0,24.39,1048.77,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
C2577,0,0,0,0,17,1,0,66.99,1138.83,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,0
C2578,1,0,0,1,69,1,1,56.37,3889.53,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,0
C2579,0,0,0,0,56,1,1,65.53,3669.68,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,0
C2580,1,1,1,0,62,1,0,27.33,1694.46,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,0
C2581,1,1,0,0,70,1,1,32.16,2251.2,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,0
C2582,0,0,0,0,25,1,0,47.93,1198.25,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
C2583,1,1,1,0,10,1,0,45.9,459.0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,0
C2584,0,0,0,0,61,1,0,57.28,3494.08,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,0
C2585,1,0,1,1,34,1,1,64.64,2197.76,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0
C2586,0,0,1,1,69,0,1,40.56,2798.64,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,0
C2587,1,0,1,0,50,1,1,81.16,4058.0,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,0
C2588,0,1,1,0,18,1,0,56.33,1013.94,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,0
C2589,1,0,0,1,25,1,0,24.13,603.25,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
C2590,0,0,0,1,43,1,0,42.86,1842.98,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,0
C2591,1,0,1,0,28,1,0,75.14,2103.92,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,0
C2592,1,0,0,0,20,1,0,79.9,1598.0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,0
C2593,1,0,0,1,15,0,1,99.57,1493.55,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,0
C2594,0,0,0,0,46,1,0,43.04,1979.84,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
C2595,1,0,0,0,2,1,0,75.35,150.7,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0
C2596,0,0,0,0,6,1,0,66.56,399.36,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,0
C2597,0,0,0,0,3,1,0,104.55,313.65,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0
C2598,0,0,0,1,52,1,1,92.46,4807.92,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,0
C2599,0,0,0,1,10,1,1,0.0,0.0,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1
C2600,1,0,1,0,30,1,1,115.79,3473.7,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,0
C2601,0,1,0,1,8,1,0,54.23,433.84,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,0
C2602,0,0,1,1,42,1,0,115.37,4845.54,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,0
C2603,1,1,0,1,2,1,1,47.09,94.18,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,0
C2604,1,0,0,0,1,0,0,65.83,65.83,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0
C2605,0,0,0,0,29,1,0,74.15,2150.35,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,0
C2606,1,0,0,1,250,1,0,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,1
C2607,0,0,0,0,7,1,0,91.0,637.0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,0
C2608,1,1,0,1,35,1,1,28.68,1003.8,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,0
C2609,1,0,0,1,58,1,1,34.74,2014.92,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
C2610,0,0,0,0,45,1,1,47.6,2142.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,0
C2611,1,0,1,0,54,1,0,116.0,6264.0,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,0
C2612,0,0,0,1,22,1,0,117.26,2579.72,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,0
C2613,0,0,0,1,67,1,1,67.91,4549.97,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,0
C2614,1,0,0,0,10,1,0,72.4,724.0,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,0
C2615,1,0,0,1,43,1,0,39.61,1703.23,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,0
C2616,0,0,0,1,31,1,1,60.64,1879.84,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,0
C2617,0,0,1,1,2,1,0,118.41,236.82,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,0
C2618,1,0,1,1,67,1,0,98.66,6610.22,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,0
C2619,0,0,1,0,50,1,1,89.13,4456.5,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,0
C2620,1,0,0,1,80,1,0,0.0,0.0,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
C2621,1,0,0,1,15,1,1,0.0,0.0,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,1
C2622,0,0,0,1,48,1,0,116.59,5596.32,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0
C2623,1,0,0,1,39,1,0,118.77,4632.03,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
C2624,0,0,1,1,3,1,0,79.18,237.54,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
C2625,0,0,0,1,70,1,0,34.39,2407.3,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,0
C2626,0,0,0,1,51,1,1,116.34,5933.34,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,0
C2627,0,0,0,0,33,1,0,73.22,2416.26,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
C2628,1,1,0,0,17,0,1,21.91,372.47,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,0
C2629,1,0,1,0,19,1,1,26.31,499.89,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
C2630,0,0,0,1,32,1,1,76.88,2460.16,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
C2631,0,0,0,0,4,1,0,103.2,412.8,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,0
C2632,1,0,0,1,26,1,1,114.04,2965.04,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,0
C2633,0,1,1,0,15,1,1,114.33,1714.95,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
C2634,1,0,1,1,8,1,1,77.02,616.16,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0
C2635,0,0,1,0,45,1,1,0.0,0.0,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1
C2636,1,1,1,1,24,1,0,33.26,798.24,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,0
C2637,0,0,1,1,27,1,1,27.66,746.82,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,0
C2638,1,0,1,1,25,1,0,21.09,527.25,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
C2639,1,0,1,0,49,0,0,96.96,4751.04,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
C2640,0,0,1,1,37,0,1,111.49,4125.13,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,0
C2641,1,0,0,1,13,1,0,103.66,1347.58,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,0
C2642,1,0,0,0,350,1,1,0.0,0.0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,1
C2643,0,1,1,1,52,1,1,73.9,3842.8,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,0
C2644,1,1,0,1,33,1,0,95.83,3162.39,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0
C2645,1,0,1,1,3,1,0,52.34,157.02,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,0
C2646,1,0,0,1,65,1,0,96.19,6252.35,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0
C2647,0,0,1,1,53,1,0,94.81,5024.93,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0
C2648,0,0,1,1,33,1,0,62.43,2060.19,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
C2649,0,0,1,0,11,1,1,22.46,247.06,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0
C2650,1,0,1,1,35,1,1,0.0,0.0,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
C2651,1,0,1,0,20,1,1,108.29,2165.8,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,0
C2652,1,0,1,1,16,1,1,77.9,1246.4,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
C2653,0,0,1,0,15,1,0,59.32,889.8,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0
C2654,1,0,0,1,29,1,0,114.63,3324.27,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,0
C2655,1,0,0,1,3,1,1,55.38,166.14,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
C2656,0,1,1,1,23,1,1,51.46,1183.58,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,0
C2657,0,0,1,0,62,1,0,96.59,5988.58,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
C2658,0,1,0,0,62,1,0,54.24,3362.88,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,0
C2659,1,0,0,0,0,1,1,63.52,0.0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0
C2660,0,1,0,0,48,0,1,91.69,4401.12,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,0
C2661,0,0,1,1,355,1,1,0.0,0.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1
C2662,1,0,0,0,41,1,1,50.87,2085.67,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0
C2663,0,1,0,0,140,1,1,0.0,0.0,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,1
C2664,0,0,1,0,35,1,0,105.78,3702.3,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,True,0
C2665,1,0,0,0,15,1,1,71.72,1075.8,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,0
C2666,0,0,1,1,28,1,0,104.84,2935.52,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,0
C2667,0,0,1,1,67,1,0,81.02,5428.34,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0
C2668,0,0,0,1,44,1,1,38.47,1692.68,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0
C2669,0,0,0,0,31,1,1,55.04,1706.24,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,0
C2670,0,1,0,0,8,1,0,60.56,484.48,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,0
C2671,0,0,1,0,65,1,1,93.45,6074.25,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,0
C2672,1,0,1,0,11,1,0,73.91,813.01,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
C2673,0,0,0,1,51,1,1,82.92,4228.92,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,0
C2674,0,1,0,1,21,1,0,94.81,1991.01,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
C2675,0,0,0,1,20,1,0,45.93,918.6,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,0
C2676,1,0,0,0,12,1,0,107.96,1295.52,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,0
C2677,1,0,0,0,27,1,1,64.23,1734.21,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
C2678,0,0,1,0,240,0,0,0.0,0.0,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,1
C2679,0,0,1,0,29,1,0,40.26,1167.54,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
C2680,0,0,1,1,1,1,0,41.8,41.8,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
C2681,1,0,1,0,19,1,0,92.97,1766.43,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
C2682,1,0,1,0,11,1,0,53.74,591.14,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0
C2683,0,0,0,0,28,1,1,107.35,3005.8,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,0
C2684,1,0,1,0,64,0,0,85.8,5491.2,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
C2685,0,0,0,0,69,1,0,85.87,5925.03,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,0
C2686,1,0,1,1,71,1,0,56.79,4032.09,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
C2687,1,0,0,0,8,1,0,110.07,880.56,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,0
C2688,0,0,0,1,35,1,0,114.35,4002.25,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
C2689,1,0,1,0,3,1,0,44.31,132.93,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,0
C2690,0,0,1,0,35,1,1,70.49,2467.15,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0
C2691,0,0,1,0,41,1,0,110.51,4530.91,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,0
C2692,0,0,0,1,55,1,1,28.33,1558.15,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,0
C2693,1,0,0,1,24,1,0,48.35,1160.4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
C2694,1,0,0,0,2,1,0,115.35,230.7,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0
C2695,0,0,0,0,32,1,1,67.47,2159.04,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,0
C2696,1,0,1,1,30,1,0,115.06,3451.8,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0
C2697,1,0,0,0,44,1,1,56.78,2498.32,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0
C2698,1,0,1,0,7,1,1,71.8,502.6,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,0
C2699,0,0,0,0,44,1,1,64.32,2830.08,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,0
C2700,1,0,0,1,28,1,0,64.64,1809.92,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,0
C2701,1,0,0,0,53,1,0,111.61,5915.33,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
C2702,0,0,0,1,70,1,1,88.85,6219.5,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,0
C2703,1,1,0,0,16,1,0,114.46,1831.36,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
